MONDO:0008939	isolated cerebellar hypoplasia/agenesis	0.528	0.310	0.587	66	0.624
MONDO:0008940	endosteal sclerosis-cerebellar hypoplasia syndrome	0.549	0.244	0.444	30	0.372
MONDO:0008941	hepatic fibrosis-renal cysts-intellectual disability syndrome	0.760	0.359	0.473	45	0.461
MONDO:0008942	CPD2	0.427	0.236	0.553	37	0.462
MONDO:0008943	autosomal recessive spinocerebellar ataxia 2	0.719	0.347	0.483	42	0.452
MONDO:0008944	Joubert syndrome 1	0.805	0.366	0.455	30	0.378
MONDO:0008945	myoclonic cerebellar dyssynergia	0.713	0.360	0.505	45	0.477
MONDO:0008946	cerebral angiopathy, Dysphoric	0.100	0.100	1.000	0	0.500
MONDO:0008947	bilateral striopallidodentate calcinosis	0.792	0.443	0.559	51	0.535
MONDO:0008948	cerebrotendinous xanthomatosis	0.825	0.559	0.677	51	0.593
MONDO:0008950	cerebral sclerosis similar to Pelizaeus-Merzbacher disease	0.099	0.100	1.006	0	0.503
MONDO:0008951	Cerebrocortical degeneration of infancy	0.517				
MONDO:0008952	Cerebrofaciothoracic dysplasia	0.846	0.538	0.636	49	0.563
MONDO:0008953	peroxisome biogenesis disorder 1A (Zellweger)	0.864	0.348	0.402	27	0.336
MONDO:0008954	peroxisome biogenesis disorder 2A (Zellweger)	0.856	0.307	0.359	27	0.315
MONDO:0008955	Cerebrooculofacioskeletal syndrome 1	0.796	0.348	0.437	32	0.379
MONDO:0008956	congenital neuronal ceroid lipofuscinosis	0.463	0.297	0.642	55	0.596
MONDO:0008957	cervical vertebrae, agenesis of	0.514	0.282	0.548	35	0.449
MONDO:0008958	Klippel-Feil syndrome 2, autosomal recessive	0.712	0.385	0.542	45	0.496
MONDO:0008959	Chands	0.557				
MONDO:0008960	Charcot-Marie-tooth disease-deafness-intellectual disability syndrome	0.320	0.332	1.035	80	0.918
MONDO:0008961	Charcot-Marie-tooth disease type 4A	0.698				
MONDO:0008962	Griscelli syndrome type 1	0.736	0.349	0.474	49	0.482
MONDO:0008963	Chediak-Higashi syndrome	0.869	0.632	0.727	53	0.629
MONDO:0008964	congenital secretory chloride diarrhea 1	0.698	0.332	0.476	41	0.443
MONDO:0008965	CHARGE syndrome	0.895	0.629	0.703	53	0.617
MONDO:0008966	Aagenaes syndrome	0.762	0.281	0.369	22	0.295
MONDO:0008967	congenital bile acid synthesis defect 4	0.755	0.430	0.569	53	0.550
MONDO:0008968	cholestasis with Gallstone, ataxia, and visual disturbance	0.679				
MONDO:0008969	cholesterol pneumonia	0.481				
MONDO:0008970	chondrodysplasia blomstrand type	0.802	0.371	0.462	30	0.381
MONDO:0008971	chondrodysplasia calcificans Metaphysealis	0.492				
MONDO:0008972	rhizomelic chondrodysplasia punctata type 1	0.785	0.343	0.437	28	0.359
MONDO:0008974	Greenberg dysplasia	0.885	0.367	0.415	28	0.348
MONDO:0008975	otospondylomegaepiphyseal dysplasia	0.778	0.454	0.584	45	0.517
MONDO:0008976	chondroitin-6-Sulfaturia, defective cellular immunity, nephrotic syndrome	0.741	0.304	0.410	36	0.385
MONDO:0008977	chondrosarcoma (disease)	0.814	0.547	0.672	57	0.621
MONDO:0008978	chordoma (disease)	0.761	0.504	0.661	65	0.656
MONDO:0008979	chorea, benign familial	0.373				
MONDO:0008980	ataxia-hypogonadism-choroidal dystrophy syndrome	0.705				
MONDO:0008981	infantile choroidocerebral calcification syndrome	0.685	0.236	0.345	23	0.287
MONDO:0008982	central areolar choroidal dystrophy	0.529				
MONDO:0008983	chromosomal instability with tissue-specific Radiosensitivity	0.529	0.299	0.567	44	0.503
MONDO:0008984	ciliary discoordination due to random ciliary orientation	0.203	0.255	1.254	116	1.207
MONDO:0008985	ciliary dyskinesia with transposition of ciliary microtubules	0.487				
MONDO:0008986	Circumvallate placenta syndrome	0.418	0.253	0.605	53	0.567
MONDO:0007329	cirrhosis, familial	0.570				
MONDO:0008988	citrullinemia type I	0.709	0.336	0.474	36	0.417
MONDO:0008989	citrulline transport defect	0.144				
MONDO:0008990	cleft larynx, posterior	0.494				
MONDO:0008991	Verloove Vanhorick-Brubakk syndrome	0.670	0.138	0.205	0	0.103
MONDO:0008992	Juberg-Hayward syndrome	0.697	0.449	0.643	61	0.627
MONDO:0008993	cleft palate-stapes fixation-oligodontia syndrome	0.734				
MONDO:0008994	cleidocranial dysplasia, recessive form	0.414				
MONDO:0008995	Yunis-Varon syndrome	0.849	0.429	0.505	37	0.438
MONDO:0008996	Joubert syndrome with hepatic defect	0.828	0.374	0.452	37	0.411
MONDO:0008997	Cockayne syndrome A	0.881	0.527	0.598	45	0.524
MONDO:0008998	Cockayne syndrome type 3	0.818	0.312	0.382	26	0.321
MONDO:0008999	Cohen syndrome	0.847	0.590	0.696	50	0.598
MONDO:0009000	familial reactive perforating collagenosis	0.141				
MONDO:0009001	macular coloboma-cleft palate-hallux valgus syndrome	0.767	0.383	0.500	38	0.440
MONDO:0009002	coloboma, ocular, autosomal recessive	0.558				
MONDO:0009003	achromatopsia 2	0.570				
MONDO:0009004	combined inflammatory and immunologic defect	0.564	0.138	0.244	0	0.122
MONDO:0009005	complement component C1R/C1S deficiency	0.564	0.286	0.507	47	0.489
MONDO:0009006	complement component 2 deficiency	0.406				
MONDO:0009007	Jalili syndrome	0.715	0.376	0.526	46	0.493
MONDO:0009008	heart defect-tongue hamartoma-polysyndactyly syndrome	0.695				
MONDO:0009009	Hypoplasminogenemia	0.799	0.437	0.547	51	0.529
MONDO:0016581	conotruncal heart malformations	0.656				
MONDO:0009011	constriction rings syndrome	0.713				
MONDO:0009012	multiple pterygium-malignant hyperthermia syndrome	0.873	0.418	0.479	38	0.430
MONDO:0009013	convulsive disorder, familial, with Prenatal or early onset	0.414	0.236	0.570	42	0.495
MONDO:0009014	cornea plana 2	0.530	0.383	0.723	57	0.646
MONDO:0009015	corneal dystrophy-perceptive deafness syndrome	0.494	0.332	0.672	57	0.621
MONDO:0009016	band keratopathy	0.530				
MONDO:0009017	corneal degeneration, band-shaped spheroid	0.448				
MONDO:0009018	central cloudy dystrophy of FranC'ois	0.525				
MONDO:0009019	congenital hereditary endothelial dystrophy of cornea	0.505				
MONDO:0009020	macular corneal dystrophy	0.583				
MONDO:0009021	Toriello-Carey syndrome	0.752	0.388	0.517	38	0.448
MONDO:0009022	corpus callosum, agenesis of	0.854	0.499	0.585	48	0.532
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	0.760	0.475	0.624	49	0.557
MONDO:0009024	cortical blindness-intellectual disability-polydactyly syndrome	0.678	0.215	0.316	26	0.288
MONDO:0009025	apparent mineralocorticoid excess	0.636	0.294	0.463	41	0.436
MONDO:0009026	Costello syndrome	0.865	0.602	0.696	51	0.603
MONDO:0009027	cramps, familial adolescent	0.317	0.152	0.481	38	0.431
MONDO:0009028	Crane-Heise syndrome	0.706				
MONDO:0009029	cranial nerves, congenital paresis of	0.392				
MONDO:0009030	cranial nerves, recurrent paresis of	0.600				
MONDO:0009031	craniodiaphyseal dysplasia	0.704	0.380	0.539	40	0.470
MONDO:0021093	cranioectodermal dysplasia 1	0.853	0.414	0.485	40	0.443
MONDO:0009033	temtamy syndrome	0.739	0.440	0.596	51	0.553
MONDO:0009034	craniofacial dyssynostosis	0.782	0.317	0.405	28	0.343
MONDO:0009035	craniometaphyseal dysplasia, autosomal recessive	0.762	0.421	0.552	43	0.491
MONDO:0009036	cardiocranial syndrome, Pfeiffer type	0.621	0.187	0.302	19	0.246
MONDO:0009037	craniosynostosis with anomalies of the cranial base and digits	0.607				
MONDO:0009038	craniosynostosis-fibular aplasia syndrome	0.753	0.357	0.474	37	0.422
MONDO:0009039	Baller-Gerold syndrome	0.861	0.487	0.566	40	0.483
MONDO:0009040	craniosynostosis-mental retardation syndrome of 51N and Gettig	0.863	0.440	0.509	45	0.480
MONDO:0009041	craniosynostosis-mental retardation-clefting syndrome	0.646	0.293	0.453	40	0.427
MONDO:0009042	Craniotelencephalic dysplasia	0.738				
MONDO:0009043	generalized resistance to thyroid hormone	0.774	0.450	0.581	51	0.546
MONDO:0021020	Crigler-Najjar syndrome type 1	0.706	0.419	0.593	56	0.577
MONDO:0009045	cataract-nephropathy-encephalopathy syndrome	0.581	0.341	0.587	55	0.569
MONDO:0009046	Fraser syndrome	0.862	0.471	0.547	44	0.493
MONDO:0009047	cryptorchidism (disease)	0.815	0.583	0.715	66	0.687
MONDO:0009048	curved nail of fourth toe	0.558				
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	0.775	0.495	0.639	51	0.574
MONDO:0009050	ACTH-secreting pituitary adenoma	0.870	0.640	0.736	58	0.658
MONDO:0009051	cutaneous photosensitivity-lethal colitis syndrome	0.570				
MONDO:0009052	cutis laxa, autosomal recessive, type 1A	0.751	0.408	0.543	49	0.517
MONDO:0009053	ALDH18A1-related de Barsy syndrome	0.769	0.537	0.698	63	0.664
MONDO:0009054	autosomal recessive cutis laxa type 2, classic type	0.850	0.522	0.615	47	0.542
MONDO:0009055	cutis marmorata telangiectatica congenita (disease)	0.813	0.476	0.586	56	0.573
MONDO:0009056	cutis verticis gyrata and mental retardation	0.459				
MONDO:0009057	cyanosis and hepatic disease	0.490				
MONDO:0009058	cystathioninuria (disease)	0.459				
MONDO:0009059	Cysteine Peptiduria	0.199				
MONDO:0009060	cystic disease of lung	0.493	0.255	0.517	31	0.414
MONDO:0009061	cystic fibrosis	0.891	0.744	0.834	66	0.747
MONDO:0009062	cystic fibrosis-gastritis-megaloblastic anemia syndrome	0.809				
MONDO:0009063	ventriculomegaly-cystic kidney disease	0.588	0.374	0.637	52	0.578
MONDO:0009064	ocular cystinosis	0.482				
MONDO:0009065	cystinosis, nephropathic	0.846	0.418	0.494	42	0.457
MONDO:0009066	juvenile nephropathic cystinosis	0.691	0.138	0.199	0	0.100
MONDO:0009067	cystinuria (disease)	0.727	0.259	0.357	27	0.313
MONDO:0009068	cytochrome-c oxidase deficiency disease	0.832	0.539	0.648	49	0.569
MONDO:0009069	congenital lactic acidosis, Saguenay-Lac-saint-Jean type	0.766	0.306	0.400	28	0.340
MONDO:0009070	d-glyceric aciduria	0.715	0.368	0.514	41	0.462
MONDO:0009071	hereditary renal hypouricemia	0.550				
MONDO:0009072	Dandy-Walker syndrome	0.869	0.412	0.474	42	0.447
MONDO:0009073	Ritscher-Schinzel syndrome 1	0.748	0.416	0.556	47	0.513
MONDO:0009074	facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	0.788	0.348	0.441	32	0.381
MONDO:0009075	Dandy-Walker malformation-postaxial polydactyly syndrome	0.734				
MONDO:0009076	autosomal recessive nonsyndromic deafness 1A	0.339	0.332	0.979	98	0.979
MONDO:0009077	deafness, congenital, and familial myoclonic epilepsy	0.406	0.269	0.662	51	0.586
MONDO:0009078	Jervell and Lange-Nielsen syndrome	0.521				
MONDO:0009079	DOORS syndrome	0.760	0.342	0.450	35	0.400
MONDO:0009080	split hand-foot malformation 1 with sensorineural hearing loss	0.541	0.332	0.613	39	0.502
MONDO:0009081	deafness, congenital, with total albinism	0.385	0.379	0.984	95	0.967
MONDO:0009082	high myopia-sensorineural deafness syndrome	0.531	0.395	0.744	69	0.717
MONDO:0009083	conductive deafness-malformed external ear syndrome	0.669	0.412	0.615	63	0.622
MONDO:0009084	conductive deafness-ptosis-skeletal anomalies syndrome	0.744	0.418	0.561	51	0.536
MONDO:0009085	deafness-vitiligo-achalasia syndrome	0.485	0.280	0.577	43	0.504
MONDO:0009086	deafness-small bowel diverticulosis-neuropathy syndrome	0.594	0.332	0.558	31	0.434
MONDO:0009087	deafness, neural, congenital moderate	0.332	0.332	1.000	100	1.000
MONDO:0009088	deafness, neural, with atypical atopic dermatitis	0.569	0.332	0.583	35	0.466
MONDO:0009089	deafness-oligodontia syndrome	0.520	0.386	0.742	59	0.666
MONDO:0009090	deafness, sensorineural, autosomal-mitochondrial type	0.414				
MONDO:0009091	non-acquired combined pituitary hormone deficiency with spine abnormalities	0.752	0.441	0.587	55	0.568
MONDO:0009092	Nasu-Hakola disease	0.754	0.427	0.566	43	0.498
MONDO:0009093	Dermatoleukodystrophy	0.677	0.309	0.456	36	0.408
MONDO:0009094	Dermochondrocorneal dystrophy	0.721	0.123	0.171	0	0.085
MONDO:0009095	Dermatoosteolysis, Kirghizian type	0.707				
MONDO:0009096	hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia	0.668	0.394	0.590	51	0.550
MONDO:0009097	persistent hyperplastic primary vitreous, autosomal recessive	0.761				
MONDO:0009098	dextrocardia with unusual facies and microphthalmia	0.642	0.183	0.285	28	0.282
MONDO:0009099	nephrogenic diabetes insipidus-intracranial calcification syndrome	0.697	0.421	0.604	65	0.627
MONDO:0009100	IDDM 1	0.517	0.142	0.275	0	0.138
MONDO:0009101	Wolfram syndrome 1	0.821	0.485	0.590	50	0.545
MONDO:0009102	Diaminopentanuria	0.534	0.236	0.442	27	0.356
MONDO:0009103	DIH2	0.477				
MONDO:0009104	Donnai-Barrow syndrome	0.827	0.374	0.453	37	0.411
MONDO:0009105	syndromic diarrhea	0.819	0.278	0.339	28	0.310
MONDO:0009106	Diastematomyelia	0.526	0.100	0.190	0	0.095
MONDO:0009107	diastrophic dysplasia	0.847	0.465	0.548	48	0.514
MONDO:0009108	hyperdibasic aminoaciduria type 1	0.613				
MONDO:0009109	lysinuric protein intolerance	0.781	0.479	0.613	55	0.581
MONDO:0009110	dicarboxylic aminoaciduria	0.469				
MONDO:0009111	Dihydropyrimidinuria	0.701	0.230	0.328	22	0.274
MONDO:0009112	rhizomelic chondrodysplasia punctata type 2	0.742	0.297	0.399	27	0.335
MONDO:0009113	hemolytic anemia due to diphosphoglycerate mutase deficiency	0.608				
MONDO:0009114	congenital sucrase-isomaltase deficiency	0.531				
MONDO:0009115	congenital lactase deficiency	0.548				
MONDO:0009116	lactose intolerance (disease)	0.790	0.382	0.483	41	0.447
MONDO:0009117	Disorganization, mouse, Homolog of	0.710	0.332	0.467	29	0.378
MONDO:0009118	disseminated sclerosis with narcolepsy	0.454				
MONDO:0009119	diverticulosis, small-intestinal	0.574	0.364	0.635	46	0.548
MONDO:0009120	marfanoid syndrome, de Silva type	0.619	0.356	0.574	42	0.497
MONDO:0009121	von Voss-Cherstvoy syndrome	0.486	0.134	0.276	0	0.138
MONDO:0009122	Dohle bodies and leukemia	0.407				
MONDO:0009123	dopamine beta-hydroxylase deficiency	0.686	0.333	0.486	32	0.403
MONDO:0009124	Dubowitz syndrome	0.838	0.642	0.766	59	0.678
MONDO:0009125	dopamine beta-hydroxylase, plasma, Thermolability of	0.082				
MONDO:0009126	duodenal atresia (disease)	0.503				
MONDO:0009127	dwarfism, low-birth-weight type, with Unresponsiveness to growth hormone	0.437	0.269	0.616	43	0.523
MONDO:0009128	dwarfism, mental retardation, and eye abnormality	0.531				
MONDO:0009129	dwarfism, proportionate, with hip dislocation	0.399				
MONDO:0009130	Dyggve-Melchior-Clausen disease	0.756	0.403	0.533	42	0.477
MONDO:0009131	Riley-Day syndrome	0.836	0.575	0.688	46	0.574
MONDO:0009132	dysautonomia-like disorder	0.378				
MONDO:0009133	Dysequilibrium syndrome	0.686	0.432	0.631	63	0.630
MONDO:0009134	congenital dyserythropoietic anemia type II	0.644				
MONDO:0009135	anemia, congenital dyserythropoietic, type Ia	0.780				
MONDO:0009136	dyskeratosis congenita, autosomal recessive 1	0.765	0.402	0.525	46	0.492
MONDO:0009137	dysmyelination with jaundice	0.536	0.398	0.743	73	0.737
MONDO:0009138	Dysosteosclerosis	0.807	0.373	0.463	32	0.391
MONDO:0009139	dyssegmental dysplasia, Rolland-Desbuquois type	0.726				
MONDO:0009140	Silverman-Handmaker type dyssegmental dysplasia	0.739	0.411	0.556	43	0.493
MONDO:0009141	torsion dystonia 2	0.568				
MONDO:0009142	dystonia with Ringbinden	0.467				
MONDO:0009143	Meier-Gorlin syndrome 1	0.843	0.385	0.457	38	0.419
MONDO:0009144	Ebstein anomaly	0.792	0.479	0.605	42	0.512
MONDO:0009145	SchC6pf-Schulz-Passarge syndrome	0.768	0.353	0.460	35	0.405
MONDO:0009146	ectodermal dysplasia-sensorineural deafness syndrome	0.728	0.395	0.543	48	0.512
MONDO:0009147	ectodermal dysplasia 10B, hypohidrotic/hair/tooth type, autosomal recessive	0.713	0.384	0.539	47	0.505
MONDO:0009148	Rosselli-Gulienetti syndrome	0.730	0.384	0.526	45	0.488
MONDO:0009149	ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome	0.775	0.437	0.564	51	0.537
MONDO:0009150	hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	0.729	0.423	0.580	61	0.595
MONDO:0009151	cleft lip-palate-ectodermal dysplasia syndrome	0.790	0.517	0.655	57	0.613
MONDO:0009152	ectopia lentis 2, isolated, autosomal recessive	0.397				
MONDO:0009153	ectopia lentis et pupillae	0.552				
MONDO:0009154	hypothyroidism, congenital, Nongoitrous, 5	0.537				
MONDO:0009155	EEM syndrome	0.701	0.392	0.560	56	0.560
MONDO:0009156	ectrodactyly-polydactyly syndrome	0.579				
MONDO:0009157	split hand-foot malformation 6	0.529				
MONDO:0009158	Ehlers-Danlos syndrome, fibronectinemic type	0.624	0.443	0.710	75	0.730
MONDO:0009159	Ehlers-Danlos syndrome, cardiac valvular type	0.681	0.491	0.721	72	0.720
MONDO:0009160	Ehlers-Danlos syndrome, type 6	0.839	0.648	0.773	65	0.711
MONDO:0009161	Ehlers-Danlos syndrome, dermatosparaxis type	0.870	0.546	0.627	48	0.553
MONDO:0009162	Ellis-van Creveld syndrome	0.825	0.482	0.584	50	0.542
MONDO:0009163	encephalomalacia, multilocular	0.550				
MONDO:0009164	encephalopathy, axonal, with necrotizing myopathy, cardiomyopathy, and cataracts	0.591	0.347	0.587	41	0.499
MONDO:0009165	Aicardi-Goutieres syndrome 1	0.839	0.236	0.282	16	0.221
MONDO:0009166	pontocerebellar hypoplasia type 4	0.722	0.236	0.327	20	0.264
MONDO:0009167	Bonnemann-Meinecke-Reich syndrome	0.657	0.446	0.678	77	0.724
MONDO:0009168	Fowler syndrome	0.665	0.371	0.557	44	0.499
MONDO:0009169	endocardial fibroelastosis	0.786	0.340	0.433	47	0.451
MONDO:0009170	endocardial fibroelastosis and coarctation of abdominal aorta	0.514	0.335	0.652	46	0.556
MONDO:0009172	enterocolitis (disease)	0.758	0.393	0.518	50	0.509
MONDO:0009173	congenital enteropathy due to enteropeptidase deficiency	0.522	0.207	0.396	23	0.313
MONDO:0009174	protein-losing enteropathy (disease)	0.793	0.380	0.478	41	0.444
MONDO:0009175	eosinophilic fasciitis (disease)	0.792				
MONDO:0009176	epidermodysplasia verruciformis	0.690	0.502	0.727	79	0.758
MONDO:0009177	late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome	0.596				
MONDO:0009178	epidermolysis bullosa dystrophica Neurotrophica	0.572				
MONDO:0009179	recessive dystrophic epidermolysis bullosa	0.805	0.457	0.568	57	0.569
MONDO:0009180	junctional epidermolysis bullosa, non-Herlitz type	0.747	0.433	0.580	55	0.565
MONDO:0009181	epidermolysis bullosa simplex with muscular dystrophy	0.783	0.414	0.528	42	0.474
MONDO:0009182	junctional epidermolysis bullosa Herlitz type	0.773	0.489	0.632	55	0.591
MONDO:0009183	junctional epidermolysis bullosa with pyloric atresia	0.808	0.399	0.494	43	0.462
MONDO:0009184	epidermolysis bullosa with diaphragmatic hernia	0.534				
MONDO:0009185	Amelocerebrohypohidrotic syndrome	0.717	0.434	0.605	50	0.552
MONDO:0009186	epilepsy, photogenic, with spastic diplegia and mental retardation	0.507				
MONDO:0009187	celiac disease-epilepsy-cerebral calcification syndrome	0.382				
MONDO:0009188	epilepsy-telangiectasia syndrome	0.679	0.256	0.377	37	0.374
MONDO:0009189	multiple epiphyseal dysplasia type 4	0.685	0.400	0.584	54	0.562
MONDO:0009190	epiphyseal dysplasia of femoral head, myopia, and deafness	0.481	0.269	0.559	40	0.480
MONDO:0009191	Lowry-wood syndrome	0.716	0.244	0.340	20	0.270
MONDO:0009192	Wolcott-Rallison syndrome	0.842	0.480	0.570	39	0.480
MONDO:0009194	chronic Epstein-Barr virus infection syndrome	0.486				
MONDO:0009195	erythema of acral regions	0.400				
MONDO:0009196	Ermine phenotype	0.732	0.374	0.511	52	0.516
MONDO:0009197	transient erythroblastopenia of childhood	0.435				
MONDO:0009198	congenital lethal erythroderma	0.667	0.287	0.430	29	0.360
MONDO:0009199	Ethanolaminosis	0.373	0.319	0.856	59	0.723
MONDO:0009200	eyebrow duplication-syndactyly syndrome	0.727				
MONDO:0009201	facial abnormalities, kyphoscoliosis, and mental retardation	0.552				
MONDO:0009202	Thakker-Donnai syndrome	0.795	0.286	0.360	30	0.330
MONDO:0009203	focal facial dermal dysplasia type III	0.752	0.404	0.536	46	0.498
MONDO:0009204	lethal faciocardiomelic dysplasia	0.691				
MONDO:0009205	Faciocardiorenal syndrome	0.766	0.207	0.270	16	0.215
MONDO:0009206	factor v and Factor VIII, combined deficiency of, type 1	0.485				
MONDO:0009207	factor v and Factor VIII, combined deficiency of, with normal protein c and Protein C inhibitor	0.485				
MONDO:0009208	Faciothoracogenital syndrome	0.725	0.357	0.493	36	0.426
MONDO:0009209	autosomal recessive faciodigitogenital syndrome	0.774	0.496	0.641	59	0.615
MONDO:0009210	factor v deficiency	0.740	0.453	0.612	63	0.621
MONDO:0009211	congenital factor VII deficiency	0.770	0.464	0.603	61	0.607
MONDO:0009212	congenital factor X deficiency	0.719	0.407	0.566	57	0.568
MONDO:0009213	Fanconi anemia complementation group C	0.788	0.442	0.561	45	0.505
MONDO:0009214	Fanconi anemia complementation group D2	0.788	0.442	0.561	45	0.505
MONDO:0009215	Fanconi anemia complementation group a	0.788	0.442	0.561	45	0.505
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	0.703	0.207	0.294	19	0.242
MONDO:0009217	Fanconi-like syndrome	0.624				
MONDO:0009218	Farber lipogranulomatosis	0.838	0.320	0.382	31	0.346
MONDO:0009219	fascial dystrophy, congenital	0.399	0.180	0.450	30	0.375
MONDO:0009220	visceral steatosis, congenital	0.720	0.284	0.395	30	0.347
MONDO:0009221	femur-fibula-ulna complex	0.577	0.244	0.422	26	0.341
MONDO:0009222	Gollop-Wolfgang complex	0.651				
MONDO:0009223	hypogonadotropic hypogonadism 23 with or without anosmia	0.741				
MONDO:0009224	fetal iodine syndrome	0.670	0.379	0.566	49	0.528
MONDO:0009225	fever, familial Lifelong persistent	0.301				
MONDO:0009226	fibrochondrogenesis 1	0.834				
MONDO:0009227	myofibromatosis, infantile, 1	0.330				
MONDO:0009228	gingival fibromatosis-facial dysmorphism syndrome	0.715	0.282	0.394	48	0.437
MONDO:0009229	hyaline fibromatosis syndrome	0.657	0.255	0.388	24	0.314
MONDO:0009230	fibrosclerosis, multifocal	0.582	0.282	0.484	29	0.387
MONDO:0009231	fibular hypoplasia and complex brachydactyly	0.731	0.244	0.333	19	0.262
MONDO:0009232	Fuhrmann syndrome	0.672	0.244	0.363	22	0.291
MONDO:0009233	Fibulo-ulnar hypoplasia-renal anomalies syndrome	0.768	0.390	0.508	40	0.454
MONDO:0009234	congenital high-molecular-weight kininogen deficiency	0.500				
MONDO:0009235	familial benign flecked retina	0.481				
MONDO:0009236	Kandori fleck retina	0.381				
MONDO:0009237	focal epithelial hyperplasia	0.676	0.375	0.555	67	0.613
MONDO:0009238	hereditary folate malabsorption	0.796	0.340	0.427	36	0.394
MONDO:0009239	hypogonadotropic hypogonadism 24 without anosmia	0.795				
MONDO:0009240	Formiminoglutamic aciduria	0.610				
MONDO:0009241	Fountain syndrome	0.741	0.538	0.726	63	0.678
MONDO:0009242	brittle cornea syndrome	0.784	0.564	0.719	60	0.660
MONDO:0009243	Fraser-like syndrome	0.589				
MONDO:0009244	Freesia Flowers, Inability to smell	0.501				
MONDO:0009245	Friedreich ataxia	0.832	0.415	0.499	38	0.440
MONDO:0009246	Friedreich ataxia and congenital glaucoma	0.747	0.356	0.476	35	0.413
MONDO:0009247	Frontofacionasal dysplasia	0.800	0.353	0.441	39	0.415
MONDO:0009248	fructose and galactose intolerance	0.523	0.236	0.452	26	0.356
MONDO:0009249	hereditary fructose intolerance	0.757	0.241	0.318	18	0.249
MONDO:0009251	fructose-1,6-bisphosphatase deficiency	0.739	0.307	0.416	26	0.338
MONDO:0009252	essential fructosuria	0.427				
MONDO:0009253	Fryns syndrome	0.901	0.236	0.262	15	0.206
MONDO:0009254	fucosidosis	0.890	0.425	0.478	33	0.404
MONDO:0009255	galactokinase deficiency	0.594				
MONDO:0009256	galactorrhea (disease)	0.432	0.134	0.311	0	0.155
MONDO:0009257	galactose epimerase deficiency	0.746	0.362	0.485	44	0.463
MONDO:0009258	classic galactosemia	0.764	0.295	0.386	31	0.348
MONDO:0009259	gamma-glutamylcysteine synthetase deficiency	0.573				
MONDO:0009260	GM1 gangliosidosis type 1	0.812				
MONDO:0009261	GM1 gangliosidosis type 2	0.732	0.218	0.298	20	0.249
MONDO:0009262	GM1 gangliosidosis type 3	0.727	0.225	0.310	22	0.265
MONDO:0009263	GAPO syndrome	0.857	0.482	0.562	46	0.511
MONDO:0009264	gastroschisis	0.763	0.371	0.486	36	0.423
MONDO:0009265	Gaucher's disease type I	0.820	0.456	0.556	47	0.513
MONDO:0009266	Gaucher's disease type II	0.774	0.388	0.502	44	0.471
MONDO:0009267	Gaucher's disease type III	0.841	0.428	0.509	41	0.459
MONDO:0009268	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	0.823	0.275	0.335	22	0.277
MONDO:0009269	Geleophysic dysplasia 1	0.819	0.382	0.466	38	0.423
MONDO:0009270	Genito-palato-cardiac syndrome	0.733				
MONDO:0009271	Geroderma osteodysplastica	0.710	0.512	0.721	66	0.691
MONDO:0009272	german syndrome	0.730	0.297	0.407	38	0.394
MONDO:0009273	hydatidiform mole, recurrent, 1	0.134	0.134	1.000	0	0.500
MONDO:0009274	Ghosal hematodiaphyseal dysplasia	0.749				
MONDO:0009275	neonatal hemochromatosis	0.755				
MONDO:0009276	Bernard-Soulier syndrome	0.762	0.419	0.550	62	0.585
MONDO:0009277	glaucoma 3A	0.565				
MONDO:0009278	hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency	0.795	0.207	0.260	14	0.200
MONDO:0009279	triple-a syndrome	0.802	0.415	0.517	39	0.454
MONDO:0009280	Monosodium glutamate sensitivity	0.373				
MONDO:0009281	Glutaryl-CoA dehydrogenase deficiency	0.807	0.429	0.532	40	0.466
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	0.811	0.183	0.225	13	0.178
MONDO:0009283	glutaric acidemia type 3	0.561	0.432	0.770	68	0.725
MONDO:0009284	glutathione synthetase deficiency without 5-oxoprolinuria	0.529				
MONDO:0009285	gamma-glutamyl transpeptidase deficiency	0.199				
MONDO:0009286	gluteal muscles, absence of	0.585				
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type Ia	0.813	0.300	0.368	27	0.319
MONDO:0009288	glycogen storage disease due to glucose-6-phosphatase deficiency type ib	0.806	0.300	0.372	27	0.321
MONDO:0009289	glycogen storage disease Ic	0.837	0.302	0.361	24	0.300
MONDO:0009290	glycogen storage disease II	0.786	0.514	0.654	56	0.607
MONDO:0009291	glycogen storage disease III	0.784	0.359	0.458	39	0.424
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	0.760	0.437	0.575	61	0.593
MONDO:0009293	glycogen storage disease V	0.705	0.125	0.177	0	0.089
MONDO:0009294	glycogen storage disease VI	0.579	0.241	0.416	30	0.358
MONDO:0009295	glycogen storage disease VII	0.760				
