MONDO:0009012	multiple pterygium-malignant hyperthermia syndrome	0.873	0.801	0.918	93	0.924	65	44
MONDO:0009013	convulsive disorder, familial, with Prenatal or early onset	0.414	0.353	0.853	78	0.816	4	3
MONDO:0009014	cornea plana 2	0.53	0.419	0.79	73	0.76	4	2
MONDO:0009015	corneal dystrophy-perceptive deafness syndrome	0.494	0.321	0.649	61	0.63	6	1
MONDO:0009016	band keratopathy	0.53					2	0
MONDO:0009017	corneal degeneration, band-shaped spheroid	0.448					1	0
MONDO:0009018	central cloudy dystrophy of FranC'ois	0.525					2	0
MONDO:0009019	congenital hereditary endothelial dystrophy of cornea	0.505					2	0
MONDO:0009020	macular corneal dystrophy	0.583	0.323	0.554	51	0.532	6	2
MONDO:0009021	Toriello-Carey syndrome	0.752	0.708	0.942	89	0.916	40	27
MONDO:0009022	corpus callosum, agenesis of	0.854	0.772	0.904	86	0.882	105	53
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	0.76	0.723	0.951	89	0.92	52	30
MONDO:0009024	cortical blindness-intellectual disability-polydactyly syndrome	0.678	0.54	0.797	84	0.818	17	10
MONDO:0009025	apparent mineralocorticoid excess	0.636	0.426	0.67	68	0.675	9	5
MONDO:0009026	Costello syndrome	0.865	0.827	0.956	94	0.948	110	78
MONDO:0009027	cramps, familial adolescent	0.317	0.317	1	100	1	2	2
MONDO:0009028	Crane-Heise syndrome	0.706	0.687	0.974	96	0.967	20	16
MONDO:0009029	cranial nerves, congenital paresis of	0.392	0.392	1	100	1	2	2
MONDO:0009030	cranial nerves, recurrent paresis of	0.6	0.371	0.619	53	0.574	4	1
MONDO:0009031	craniodiaphyseal dysplasia	0.704	0.682	0.968	93	0.949	17	13
MONDO:0021093	cranioectodermal dysplasia 1	0.853	0.781	0.916	91	0.913	54	37
MONDO:0009033	temtamy syndrome	0.739	0.714	0.967	94	0.953	42	29
MONDO:0009034	craniofacial dyssynostosis	0.782	0.697	0.891	83	0.86	48	32
MONDO:0009035	craniometaphyseal dysplasia, autosomal recessive	0.762	0.739	0.97	97	0.97	20	16
MONDO:0009036	cardiocranial syndrome, Pfeiffer type	0.621	0.485	0.781	78	0.781	10	7
MONDO:0009037	craniosynostosis with anomalies of the cranial base and digits	0.607	0.559	0.921	97	0.946	6	4
MONDO:0009038	craniosynostosis-fibular aplasia syndrome	0.753	0.741	0.984	98	0.982	27	23
MONDO:0009039	Baller-Gerold syndrome	0.861	0.737	0.856	83	0.843	79	43
MONDO:0009040	craniosynostosis-mental retardation syndrome of 51N and Gettig	0.863	0.75	0.869	86	0.865	56	34
MONDO:0009041	craniosynostosis-mental retardation-clefting syndrome	0.646	0.554	0.858	89	0.874	12	10
MONDO:0009042	Craniotelencephalic dysplasia	0.738	0.519	0.703	68	0.692	19	7
MONDO:0009043	generalized resistance to thyroid hormone	0.774	0.73	0.944	91	0.927	28	19
MONDO:0021020	Crigler-Najjar syndrome type 1	0.706	0.555	0.787	75	0.768	15	9
MONDO:0009045	cataract-nephropathy-encephalopathy syndrome	0.581	0.325	0.559	53	0.544	10	4
MONDO:0009046	Fraser syndrome	0.862	0.817	0.949	93	0.939	90	58
MONDO:0009047	cryptorchidism (disease)	0.815	0.749	0.919	89	0.905	70	39
MONDO:0009048	curved nail of fourth toe	0.558	0.387	0.694	58	0.637	3	1
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	0.775	0.701	0.904	78	0.842	28	18
MONDO:0009050	ACTH-secreting pituitary adenoma	0.87	0.796	0.914	85	0.882	69	44
MONDO:0009051	cutaneous photosensitivity-lethal colitis syndrome	0.57	0.527	0.924	93	0.927	5	3
MONDO:0009052	cutis laxa, autosomal recessive, type 1A	0.751	0.597	0.795	76	0.777	17	9
MONDO:0009053	ALDH18A1-related de Barsy syndrome	0.769	0.734	0.954	95	0.952	41	34
MONDO:0009054	autosomal recessive cutis laxa type 2, classic type	0.85	0.757	0.891	82	0.855	68	45
MONDO:0009055	cutis marmorata telangiectatica congenita (disease)	0.813	0.722	0.888	77	0.829	34	18
MONDO:0009056	cutis verticis gyrata and mental retardation	0.459	0.459	1	100	1	2	2
MONDO:0009057	cyanosis and hepatic disease	0.49	0.436	0.89	88	0.885	5	3
MONDO:0009058	cystathioninuria (disease)	0.459	0.459	1	100	1	1	1
MONDO:0009059	Cysteine Peptiduria	0.199	0.199	1	100	1	2	2
MONDO:0009060	cystic disease of lung	0.493	0.255	0.517	31	0.414	3	1
MONDO:0009061	cystic fibrosis	0.891	0.837	0.939	89	0.915	165	94
MONDO:0009062	cystic fibrosis-gastritis-megaloblastic anemia syndrome	0.809	0.756	0.934	86	0.897	30	17
MONDO:0009063	ventriculomegaly-cystic kidney disease	0.588	0.388	0.661	60	0.63	9	3
MONDO:0009064	ocular cystinosis	0.482	0.385	0.798	62	0.709	2	1
MONDO:0009065	cystinosis, nephropathic	0.846	0.747	0.883	79	0.836	44	25
MONDO:0009066	juvenile nephropathic cystinosis	0.691	0.446	0.646	57	0.608	8	4
MONDO:0009067	cystinuria (disease)	0.727	0.725	0.997	94	0.968	27	20
MONDO:0009068	cytochrome-c oxidase deficiency disease	0.832	0.752	0.904	73	0.817	92	38
MONDO:0009069	congenital lactic acidosis, Saguenay-Lac-saint-Jean type	0.766	0.672	0.878	72	0.799	28	17
MONDO:0009070	d-glyceric aciduria	0.715	0.529	0.739	67	0.705	20	10
MONDO:0009071	hereditary renal hypouricemia	0.55	0.482	0.876	90	0.888	4	2
MONDO:0009072	Dandy-Walker syndrome	0.869	0.789	0.907	84	0.874	95	39
MONDO:0009073	Ritscher-Schinzel syndrome 1	0.748	0.707	0.944	90	0.922	34	21
MONDO:0009074	facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	0.788	0.717	0.91	79	0.85	40	20
MONDO:0009075	Dandy-Walker malformation-postaxial polydactyly syndrome	0.734	0.534	0.727	61	0.668	24	8
MONDO:0009076	autosomal recessive nonsyndromic deafness 1A	0.339					2	0
MONDO:0009077	deafness, congenital, and familial myoclonic epilepsy	0.406	0.269	0.662	51	0.586	2	1
MONDO:0009078	Jervell and Lange-Nielsen syndrome	0.521	0.399	0.766	74	0.753	5	2
MONDO:0009079	DOORS syndrome	0.76	0.693	0.911	81	0.861	34	24
MONDO:0009080	split hand-foot malformation 1 with sensorineural hearing loss	0.541	0.513	0.948	97	0.959	7	6
MONDO:0009081	deafness, congenital, with total albinism	0.385	0.385	1	100	1	4	4
MONDO:0009082	high myopia-sensorineural deafness syndrome	0.531	0.531	1	100	1	6	6
MONDO:0009083	conductive deafness-malformed external ear syndrome	0.669	0.596	0.89	97	0.93	14	10
MONDO:0009084	conductive deafness-ptosis-skeletal anomalies syndrome	0.744	0.741	0.996	97	0.983	18	16
MONDO:0009085	deafness-vitiligo-achalasia syndrome	0.485	0.447	0.922	85	0.886	5	4
MONDO:0009086	deafness-small bowel diverticulosis-neuropathy syndrome	0.594	0.351	0.591	36	0.475	7	1
MONDO:0009087	deafness, neural, congenital moderate	0.332					1	0
MONDO:0009088	deafness, neural, with atypical atopic dermatitis	0.569	0.502	0.882	92	0.901	3	1
MONDO:0009089	deafness-oligodontia syndrome	0.52	0.477	0.918	95	0.934	5	3
MONDO:0009090	deafness, sensorineural, autosomal-mitochondrial type	0.414					1	0
MONDO:0009091	non-acquired combined pituitary hormone deficiency with spine abnormalities	0.752	0.512	0.68	68	0.68	12	5
MONDO:0009092	Nasu-Hakola disease	0.754	0.708	0.939	89	0.914	47	25
MONDO:0009093	Dermatoleukodystrophy	0.677	0.586	0.866	90	0.883	14	10
MONDO:0009094	Dermochondrocorneal dystrophy	0.721	0.551	0.765	75	0.757	12	6
MONDO:0009095	Dermatoosteolysis, Kirghizian type	0.707	0.688	0.973	98	0.976	26	20
MONDO:0009096	hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia	0.668	0.544	0.814	82	0.817	16	7
MONDO:0009097	persistent hyperplastic primary vitreous, autosomal recessive	0.761	0.519	0.682	71	0.696	18	5
MONDO:0009098	dextrocardia with unusual facies and microphthalmia	0.642	0.563	0.877	93	0.903	13	10
MONDO:0009099	nephrogenic diabetes insipidus-intracranial calcification syndrome	0.697	0.604	0.866	84	0.853	15	11
MONDO:0009100	IDDM 1	0.517	0.442	0.855	86	0.857	7	4
MONDO:0009101	Wolfram syndrome 1	0.821	0.746	0.909	88	0.894	27	14
MONDO:0009102	Diaminopentanuria	0.534	0.487	0.912	91	0.911	6	3
MONDO:0009103	DIH2	0.477	0.448	0.938	102	0.979	2	1
MONDO:0009104	Donnai-Barrow syndrome	0.827	0.749	0.906	86	0.883	39	23
MONDO:0009105	syndromic diarrhea	0.819	0.786	0.959	92	0.94	50	34
MONDO:0009106	Diastematomyelia	0.526	0.24	0.456	31	0.383	4	2
MONDO:0009107	diastrophic dysplasia	0.847	0.744	0.878	83	0.854	58	38
MONDO:0009108	hyperdibasic aminoaciduria type 1	0.613	0.549	0.895	92	0.907	6	4
MONDO:0009109	lysinuric protein intolerance	0.781	0.756	0.968	95	0.959	33	28
MONDO:0009110	dicarboxylic aminoaciduria	0.469	0.469	1	100	1	3	3
MONDO:0009111	Dihydropyrimidinuria	0.701	0.488	0.695	61	0.653	18	9
MONDO:0009112	rhizomelic chondrodysplasia punctata type 2	0.742	0.727	0.98	92	0.95	21	16
MONDO:0009113	hemolytic anemia due to diphosphoglycerate mutase deficiency	0.608	0.48	0.789	72	0.755	8	5
MONDO:0009114	congenital sucrase-isomaltase deficiency	0.531	0.442	0.832	76	0.796	7	6
MONDO:0009115	congenital lactase deficiency	0.548	0.456	0.832	77	0.801	5	3
MONDO:0009116	lactose intolerance (disease)	0.79	0.736	0.932	82	0.876	47	28
MONDO:0009117	Disorganization, mouse, Homolog of	0.71	0.538	0.757	83	0.793	10	5
MONDO:0009118	disseminated sclerosis with narcolepsy	0.454					2	0
MONDO:0009119	diverticulosis, small-intestinal	0.574	0.364	0.635	46	0.548	5	1
MONDO:0009120	marfanoid syndrome, de Silva type	0.619	0.422	0.682	54	0.611	8	3
MONDO:0009121	von Voss-Cherstvoy syndrome	0.486	0.311	0.64	45	0.545	4	1
MONDO:0009122	Dohle bodies and leukemia	0.407					2	0
MONDO:0009123	dopamine beta-hydroxylase deficiency	0.686	0.564	0.822	79	0.806	8	5
MONDO:0009124	Dubowitz syndrome	0.838	0.764	0.912	95	0.931	111	83
MONDO:0009125	dopamine beta-hydroxylase, plasma, Thermolability of	0.082	0.082	1	0	0.5	1	1
MONDO:0009126	duodenal atresia (disease)	0.503	0.348	0.692	43	0.561	4	1
MONDO:0009127	dwarfism, low-birth-weight type, with Unresponsiveness to growth hormone	0.437	0.437	1	100	1	5	5
MONDO:0009128	dwarfism, mental retardation, and eye abnormality	0.531	0.531	1	100	1	7	7
MONDO:0009129	dwarfism, proportionate, with hip dislocation	0.399	0.399	1	100	1	2	2
MONDO:0009130	Dyggve-Melchior-Clausen disease	0.756	0.69	0.912	82	0.866	59	38
MONDO:0009131	Riley-Day syndrome	0.836	0.81	0.969	90	0.934	83	48
MONDO:0009132	dysautonomia-like disorder	0.378	0.249	0.66	47	0.565	3	1
MONDO:0009133	Dysequilibrium syndrome	0.686	0.649	0.947	88	0.913	31	19
MONDO:0009134	congenital dyserythropoietic anemia type II	0.644	0.439	0.683	56	0.621	7	3
MONDO:0009135	anemia, congenital dyserythropoietic, type Ia	0.78	0.567	0.728	71	0.719	12	5
MONDO:0009136	dyskeratosis congenita, autosomal recessive 1	0.765	0.678	0.886	75	0.818	21	13
MONDO:0009137	dysmyelination with jaundice	0.536	0.42	0.784	80	0.792	9	6
MONDO:0009138	Dysosteosclerosis	0.807	0.756	0.937	87	0.903	59	38
MONDO:0009139	dyssegmental dysplasia, Rolland-Desbuquois type	0.726	0.681	0.938	92	0.929	29	20
MONDO:0009140	Silverman-Handmaker type dyssegmental dysplasia	0.739	0.66	0.893	83	0.862	30	23
MONDO:0009141	torsion dystonia 2	0.568	0.52	0.916	90	0.908	6	5
MONDO:0009142	dystonia with Ringbinden	0.467	0.419	0.897	92	0.908	6	4
MONDO:0009143	Meier-Gorlin syndrome 1	0.843	0.781	0.927	88	0.903	60	46
MONDO:0009144	Ebstein anomaly	0.792	0.632	0.798	61	0.704	51	13
MONDO:0009145	SchC6pf-Schulz-Passarge syndrome	0.768	0.733	0.954	96	0.957	17	11
MONDO:0009146	ectodermal dysplasia-sensorineural deafness syndrome	0.728	0.54	0.741	75	0.745	16	9
MONDO:0009147	ectodermal dysplasia 10B, hypohidrotic/hair/tooth type, autosomal recessive	0.713	0.704	0.988	98	0.984	17	14
MONDO:0009148	Rosselli-Gulienetti syndrome	0.73	0.637	0.873	83	0.852	16	10
MONDO:0009149	ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome	0.775	0.716	0.924	86	0.892	43	32
MONDO:0009150	hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	0.729	0.691	0.949	89	0.919	22	16
MONDO:0009151	cleft lip-palate-ectodermal dysplasia syndrome	0.79	0.738	0.935	87	0.902	50	38
MONDO:0009152	ectopia lentis 2, isolated, autosomal recessive	0.397	0.397	1	100	1	1	1
MONDO:0009153	ectopia lentis et pupillae	0.552	0.477	0.864	80	0.832	5	4
MONDO:0009154	hypothyroidism, congenital, Nongoitrous, 5	0.537	0.477	0.888	89	0.889	7	5
MONDO:0009155	EEM syndrome	0.701	0.674	0.962	96	0.961	21	15
MONDO:0009156	ectrodactyly-polydactyly syndrome	0.579	0.509	0.88	99	0.935	9	6
MONDO:0009157	split hand-foot malformation 6	0.529	0.489	0.924	99	0.957	6	4
MONDO:0009158	Ehlers-Danlos syndrome, fibronectinemic type	0.624	0.561	0.898	94	0.919	10	7
MONDO:0009159	Ehlers-Danlos syndrome, cardiac valvular type	0.681	0.581	0.854	85	0.852	14	8
MONDO:0009160	Ehlers-Danlos syndrome, type 6	0.839	0.749	0.893	81	0.852	39	27
MONDO:0009161	Ehlers-Danlos syndrome, dermatosparaxis type	0.87	0.841	0.966	93	0.948	63	40
MONDO:0009162	Ellis-van Creveld syndrome	0.825	0.795	0.963	94	0.952	91	61
MONDO:0009163	encephalomalacia, multilocular	0.55	0.272	0.495	42	0.457	4	2
MONDO:0009164	encephalopathy, axonal, with necrotizing myopathy, cardiomyopathy, and cataracts	0.591	0.341	0.577	42	0.498	6	2
MONDO:0009165	Aicardi-Goutieres syndrome 1	0.839	0.719	0.858	65	0.754	31	14
MONDO:0009166	pontocerebellar hypoplasia type 4	0.722	0.464	0.643	60	0.621	15	6
MONDO:0009167	Bonnemann-Meinecke-Reich syndrome	0.657	0.578	0.879	92	0.899	16	10
MONDO:0009168	Fowler syndrome	0.665	0.503	0.756	79	0.773	12	6
MONDO:0009169	endocardial fibroelastosis	0.786	0.694	0.883	78	0.831	53	21
MONDO:0009170	endocardial fibroelastosis and coarctation of abdominal aorta	0.514					4	0
MONDO:0009172	enterocolitis (disease)	0.758	0.732	0.966	92	0.943	46	31
MONDO:0009173	congenital enteropathy due to enteropeptidase deficiency	0.522	0.292	0.559	41	0.484	4	2
MONDO:0009174	protein-losing enteropathy (disease)	0.793	0.724	0.912	81	0.861	75	37
MONDO:0009175	eosinophilic fasciitis (disease)	0.792	0.595	0.752	70	0.726	15	9
MONDO:0009176	epidermodysplasia verruciformis	0.69	0.588	0.851	85	0.851	22	11
MONDO:0009177	late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome	0.596	0.577	0.968	99	0.979	9	8
MONDO:0009178	epidermolysis bullosa dystrophica Neurotrophica	0.572	0.366	0.64	51	0.575	4	1
MONDO:0009179	recessive dystrophic epidermolysis bullosa	0.805	0.747	0.929	89	0.909	42	25
MONDO:0009180	junctional epidermolysis bullosa, non-Herlitz type	0.747	0.694	0.929	95	0.94	27	18
MONDO:0009181	epidermolysis bullosa simplex with muscular dystrophy	0.783	0.733	0.936	89	0.913	34	20
MONDO:0009182	junctional epidermolysis bullosa Herlitz type	0.773	0.678	0.876	72	0.798	33	14
MONDO:0009183	junctional epidermolysis bullosa with pyloric atresia	0.808	0.761	0.941	84	0.89	33	15
MONDO:0009184	epidermolysis bullosa with diaphragmatic hernia	0.534	0.366	0.685	50	0.592	4	1
MONDO:0009185	Amelocerebrohypohidrotic syndrome	0.717	0.647	0.902	93	0.916	19	10
MONDO:0009186	epilepsy, photogenic, with spastic diplegia and mental retardation	0.507	0.249	0.492	30	0.396	3	1
MONDO:0009187	celiac disease-epilepsy-cerebral calcification syndrome	0.382	0.382	1	100	1	1	1
MONDO:0009188	epilepsy-telangiectasia syndrome	0.679	0.513	0.755	82	0.788	12	9
MONDO:0009189	multiple epiphyseal dysplasia type 4	0.685	0.685	1	95	0.975	17	13
MONDO:0009190	epiphyseal dysplasia of femoral head, myopia, and deafness	0.481	0.481	1	100	1	4	4
MONDO:0009191	Lowry-wood syndrome	0.716	0.655	0.915	84	0.878	24	15
MONDO:0009192	Wolcott-Rallison syndrome	0.842	0.811	0.964	95	0.957	80	56
MONDO:0009194	chronic Epstein-Barr virus infection syndrome	0.486	0.434	0.892	87	0.881	5	4
MONDO:0009195	erythema of acral regions	0.4	0.353	0.884	88	0.882	3	2
MONDO:0009196	Ermine phenotype	0.732	0.715	0.977	97	0.973	19	13
MONDO:0009197	transient erythroblastopenia of childhood	0.435					1	0
MONDO:0009198	congenital lethal erythroderma	0.667	0.476	0.713	63	0.672	9	6
MONDO:0009199	Ethanolaminosis	0.373	0.282	0.757	68	0.718	4	3
MONDO:0009200	eyebrow duplication-syndactyly syndrome	0.727	0.727	1	100	1	8	8
MONDO:0009201	facial abnormalities, kyphoscoliosis, and mental retardation	0.552	0.533	0.965	96	0.963	8	7
MONDO:0009202	Thakker-Donnai syndrome	0.795	0.741	0.932	89	0.911	34	19
MONDO:0009203	focal facial dermal dysplasia type III	0.752	0.726	0.964	88	0.922	29	20
MONDO:0009204	lethal faciocardiomelic dysplasia	0.691	0.64	0.926	85	0.888	23	14
MONDO:0009205	Faciocardiorenal syndrome	0.766	0.684	0.893	81	0.851	30	23
MONDO:0009206	factor v and Factor VIII, combined deficiency of, type 1	0.485	0.268	0.554	43	0.492	3	1
MONDO:0009207	factor v and Factor VIII, combined deficiency of, with normal protein c and Protein C inhibitor	0.485	0.268	0.554	43	0.492	3	1
MONDO:0009208	Faciothoracogenital syndrome	0.725	0.522	0.72	69	0.705	12	7
MONDO:0009209	autosomal recessive faciodigitogenital syndrome	0.774	0.726	0.938	91	0.924	53	40
MONDO:0009210	factor v deficiency	0.74	0.636	0.859	76	0.81	26	10
MONDO:0009211	congenital factor VII deficiency	0.77	0.745	0.967	93	0.949	14	11
MONDO:0009212	congenital factor X deficiency	0.719	0.56	0.779	77	0.775	9	5
MONDO:0009213	Fanconi anemia complementation group C	0.788	0.717	0.91	79	0.85	31	22
MONDO:0009214	Fanconi anemia complementation group D2	0.788	0.717	0.91	79	0.85	31	22
MONDO:0009215	Fanconi anemia complementation group a	0.788	0.717	0.91	79	0.85	31	22
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	0.703	0.663	0.944	88	0.912	17	11
MONDO:0009217	Fanconi-like syndrome	0.624	0.426	0.683	56	0.621	5	3
MONDO:0009218	Farber lipogranulomatosis	0.838	0.735	0.877	80	0.838	28	18
MONDO:0009219	fascial dystrophy, congenital	0.399	0.306	0.766	79	0.778	5	3
MONDO:0009220	visceral steatosis, congenital	0.72	0.634	0.881	87	0.875	14	10
MONDO:0009221	femur-fibula-ulna complex	0.577	0.435	0.755	79	0.772	9	4
MONDO:0009222	Gollop-Wolfgang complex	0.651	0.515	0.79	84	0.815	9	4
MONDO:0009223	hypogonadotropic hypogonadism 23 with or without anosmia	0.741	0.52	0.702	74	0.721	14	6
MONDO:0009224	fetal iodine syndrome	0.67	0.366	0.546	54	0.543	11	5
MONDO:0009225	fever, familial Lifelong persistent	0.301	0.301	1	100	1	1	1
MONDO:0009226	fibrochondrogenesis 1	0.834	0.74	0.887	83	0.858	47	28
MONDO:0009227	myofibromatosis, infantile, 1	0.33					2	0
MONDO:0009228	gingival fibromatosis-facial dysmorphism syndrome	0.715	0.684	0.956	98	0.968	20	18
MONDO:0009229	hyaline fibromatosis syndrome	0.657	0.465	0.709	68	0.694	10	5
MONDO:0009230	fibrosclerosis, multifocal	0.582	0.281	0.484	35	0.417	5	2
MONDO:0009231	fibular hypoplasia and complex brachydactyly	0.731	0.73	0.998	97	0.984	29	21
MONDO:0009232	Fuhrmann syndrome	0.672	0.664	0.989	95	0.969	27	17
MONDO:0009233	Fibulo-ulnar hypoplasia-renal anomalies syndrome	0.768	0.713	0.927	90	0.914	27	16
MONDO:0009234	congenital high-molecular-weight kininogen deficiency	0.5					2	0
MONDO:0009235	familial benign flecked retina	0.481					1	0
MONDO:0009236	Kandori fleck retina	0.381	0.381	1	100	1	1	1
MONDO:0009237	focal epithelial hyperplasia	0.676	0.576	0.853	88	0.867	12	9
MONDO:0009238	hereditary folate malabsorption	0.796	0.681	0.856	77	0.813	38	26
MONDO:0009239	hypogonadotropic hypogonadism 24 without anosmia	0.795	0.787	0.99	95	0.97	23	15
MONDO:0009240	Formiminoglutamic aciduria	0.61	0.359	0.589	50	0.544	6	3
MONDO:0009241	Fountain syndrome	0.741	0.689	0.93	92	0.925	47	37
MONDO:0009242	brittle cornea syndrome	0.784	0.749	0.956	89	0.923	48	30
MONDO:0009243	Fraser-like syndrome	0.589	0.437	0.743	68	0.711	4	2
MONDO:0009244	Freesia Flowers, Inability to smell	0.501					1	0
MONDO:0009245	Friedreich ataxia	0.832	0.718	0.863	72	0.792	79	29
MONDO:0009246	Friedreich ataxia and congenital glaucoma	0.747	0.561	0.751	70	0.725	23	7
MONDO:0009247	Frontofacionasal dysplasia	0.8	0.768	0.96	96	0.96	43	34
MONDO:0009248	fructose and galactose intolerance	0.523	0.339	0.648	54	0.594	4	2
MONDO:0009249	hereditary fructose intolerance	0.757	0.688	0.909	76	0.834	29	20
MONDO:0009251	fructose-1,6-bisphosphatase deficiency	0.739	0.664	0.899	76	0.829	24	13
MONDO:0009252	essential fructosuria	0.427					1	0
MONDO:0009253	Fryns syndrome	0.901	0.815	0.905	92	0.913	87	46
MONDO:0009254	fucosidosis	0.89	0.83	0.933	87	0.901	74	40
MONDO:0009255	galactokinase deficiency	0.594	0.512	0.862	93	0.896	6	3
MONDO:0009256	galactorrhea (disease)	0.432	0.439	1.017	116	1.089	3	2
MONDO:0009257	galactose epimerase deficiency	0.746	0.729	0.977	97	0.973	21	15
MONDO:0009258	classic galactosemia	0.764	0.728	0.952	86	0.906	36	22
MONDO:0009259	gamma-glutamylcysteine synthetase deficiency	0.573	0.373	0.651	52	0.586	6	3
MONDO:0009260	GM1 gangliosidosis type 1	0.812	0.685	0.843	69	0.767	29	16
MONDO:0009261	GM1 gangliosidosis type 2	0.732	0.412	0.563	55	0.556	16	6
MONDO:0009262	GM1 gangliosidosis type 3	0.727	0.519	0.714	66	0.687	17	9
MONDO:0009263	GAPO syndrome	0.857	0.832	0.971	97	0.971	63	48
MONDO:0009264	gastroschisis	0.763	0.611	0.801	66	0.73	35	13
MONDO:0009265	Gaucher's disease type I	0.82	0.784	0.955	93	0.943	40	25
MONDO:0009266	Gaucher's disease type II	0.774	0.711	0.919	78	0.849	32	18
MONDO:0009267	Gaucher's disease type III	0.841	0.707	0.84	64	0.74	42	22
MONDO:0009268	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	0.823	0.619	0.751	71	0.731	21	9
MONDO:0009269	Geleophysic dysplasia 1	0.819	0.771	0.941	93	0.935	34	23
MONDO:0009270	Genito-palato-cardiac syndrome	0.733	0.644	0.878	73	0.804	30	16
MONDO:0009271	Geroderma osteodysplastica	0.71	0.689	0.97	96	0.965	41	30
MONDO:0009272	german syndrome	0.73	0.664	0.911	89	0.9	33	25
MONDO:0009273	hydatidiform mole, recurrent, 1	0.134					1	0
MONDO:0009274	Ghosal hematodiaphyseal dysplasia	0.749	0.723	0.965	93	0.948	21	13
MONDO:0009275	neonatal hemochromatosis	0.755	0.731	0.969	91	0.94	20	13
MONDO:0009276	Bernard-Soulier syndrome	0.762	0.578	0.758	77	0.764	16	8
MONDO:0009277	glaucoma 3A	0.565	0.465	0.824	79	0.807	3	2
MONDO:0009278	hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency	0.795	0.671	0.844	72	0.782	39	15
MONDO:0009279	triple-a syndrome	0.802	0.683	0.852	69	0.771	33	14
MONDO:0009280	Monosodium glutamate sensitivity	0.373	0.373	1	100	1	2	2
MONDO:0009281	Glutaryl-CoA dehydrogenase deficiency	0.807	0.688	0.852	65	0.751	45	24
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	0.811	0.71	0.875	67	0.773	34	17
MONDO:0009283	glutaric acidemia type 3	0.561	0.433	0.771	76	0.765	7	5
MONDO:0009284	glutathione synthetase deficiency without 5-oxoprolinuria	0.529					3	0
MONDO:0009285	gamma-glutamyl transpeptidase deficiency	0.199	0.199	1	100	1	2	2
MONDO:0009286	gluteal muscles, absence of	0.585	0.299	0.512	34	0.426	4	1
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type Ia	0.813	0.777	0.955	89	0.923	24	14
MONDO:0009288	glycogen storage disease due to glucose-6-phosphatase deficiency type ib	0.806	0.77	0.955	91	0.933	24	15
MONDO:0009289	glycogen storage disease Ic	0.837	0.681	0.814	76	0.787	20	10
MONDO:0009290	glycogen storage disease II	0.786	0.734	0.934	77	0.852	69	33
MONDO:0009291	glycogen storage disease III	0.784	0.745	0.95	88	0.915	44	29
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	0.76	0.671	0.883	77	0.826	42	20
MONDO:0009293	glycogen storage disease V	0.705	0.584	0.829	77	0.8	24	9
MONDO:0009294	glycogen storage disease VI	0.579	0.535	0.923	94	0.932	7	5
MONDO:0009295	glycogen storage disease VII	0.76	0.634	0.834	75	0.792	24	10
MONDO:0009296	glycoprotein storage disease	0.442	0.317	0.717	61	0.664	2	1
MONDO:0009297	renal glycosuria	0.716	0.621	0.867	70	0.784	30	14
MONDO:0009298	Gombo syndrome	0.56	0.52	0.928	94	0.934	9	7
MONDO:0009299	46 XX gonadal dysgenesis	0.762	0.716	0.939	84	0.89	42	26
MONDO:0009300	Perrault syndrome 1	0.75	0.502	0.67	57	0.62	21	8
MONDO:0009301	46,Xy sex reversal 7	0.639	0.479	0.75	84	0.795	8	2
MONDO:0009302	XY type gonadal dysgenesis-associated anomalies syndrome	0.79	0.686	0.868	78	0.824	34	20
MONDO:0009303	Goodpasture syndrome	0.775	0.754	0.973	92	0.946	56	28
MONDO:0009304	Gorlin-Chaudhry-Moss syndrome	0.804	0.745	0.927	90	0.913	46	34
MONDO:0009305	granulocytopenia with immunoglobulin abnormality	0.47	0.269	0.573	47	0.522	4	1
MONDO:0009306	combined immunodeficiency with skin granulomas	0.466	0.396	0.849	80	0.825	5	3
MONDO:0009307	granulomatous disease with defect 1N neutrophil chemotaxis	0.526	0.437	0.83	77	0.8	2	1
MONDO:0009308	granulomatous disease, chronic, autosomal recessive, cytochrome b-negative	0.774	0.601	0.776	63	0.703	23	9
MONDO:0009309	granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 1	0.759	0.601	0.792	66	0.726	22	9
MONDO:0009310	granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 2	0.759	0.601	0.792	66	0.726	22	9
MONDO:0009311	grouped pigmentation of the retina	0.489					2	0
MONDO:0009312	lipodystrophy due to peptidic growth factors deficiency	0.688	0.673	0.978	96	0.969	25	18
MONDO:0009313	Grubben-de Cock-Borghgraef syndrome	0.691	0.671	0.971	90	0.936	20	15
